fact_id,country_id,year_id,language_id,religion_id,region_id,population,infected_num,infected_with_hiv_num,case_detection_rate,case_fatality_rate,smoking_prevalence,gdp_per_capita,health_development_ratio,human_development_index,democracy,monarchy
776,2,10,50,4,2,2961484,510,3,87.00,0.01,19.50,4114.13,5.26,0.861,democracy,republic
777,4,10,64,5,2,83888,9,999999,87.00,0.08,27.00,43504.22,0.00,0.000,democracy,N/A
778,6,10,9,5,4,40854822,8900,670,86.00,0.09,21.20,8225.14,5.04,0.891,democracy,republic
779,7,10,51,5,2,2945525,2000,81,78.00,0.10,26.40,2994.34,3.81,0.881,autocracy,N/A
780,9,10,14,5,2,8345065,760,20,87.00,0.07,29.20,47963.18,17.85,0.956,democracy,republic
781,10,10,35,4,2,9046335,12000,350,79.00,0.07,21.60,4950.29,1.77,0.472,autocracy,N/A
782,22,10,30,5,3,8947647,14000,3600,54.00,0.27,13.10,212.14,0.58,0.295,democracy,republic
783,15,10,32,5,2,10812942,1100,49,87.00,0.07,26.00,44583.54,17.79,1.143,democracy,monarchy
784,17,10,16,5,3,9509423,6600,1100,59.00,0.22,7.70,1088.76,0.53,0.192,democracy,republic
785,12,10,8,4,6,150873712,334000,520,48.00,0.24,22.60,702.26,1.34,0.594,democracy,republic
786,21,10,40,5,2,7488011,3300,20,80.00,0.07,36.20,6988.23,6.61,0.871,democracy,republic
787,11,10,13,4,1,1183600,370,12,87.00,0.03,18.80,19355.92,8.53,0.899,autocracy,N/A
788,14,10,37,5,2,9507338,6600,240,79.00,0.15,25.30,5352.58,11.54,0.949,autocracy,N/A
789,16,10,6,5,4,312616,100,19,88.00,0.15,8.60,4186.52,3.69,0.789,democracy,monarchy
790,20,10,7,5,4,192079956,87000,7900,88.00,0.08,14.40,8597.79,3.76,0.869,democracy,republic
791,13,10,6,5,4,274121,2,0,87.00,0.53,6.10,15885.41,5.18,0.925,democracy,monarchy
792,18,10,56,6,6,693991,1400,71,80.00,0.12,11.00,1819.20,1.51,0.642,autocracy,N/A
793,19,10,6,5,3,1990671,11000,7200,75.00,0.22,13.50,5255.78,1.06,0.374,democracy,republic
794,25,10,6,5,4,33826373,1800,90,87.00,0.06,15.10,40876.31,13.96,0.964,democracy,monarchy
795,27,10,9,5,4,17009736,2800,190,87.00,0.19,28.20,10208.91,8.93,0.900,democracy,republic
796,28,10,2,2,5,1342522712,1090000,21000,89.00,0.05,23.90,3832.24,4.36,0.844,autocracy,N/A
797,24,10,6,5,3,19113983,52000,21000,48.00,0.36,7.00,1411.47,0.48,0.298,autocracy,N/A
798,29,10,9,5,4,44271545,14000,1300,81.00,0.10,11.10,5193.24,3.98,0.874,democracy,republic
799,30,10,13,4,3,641945,210,1,60.00,0.21,10.80,1344.73,0.71,0.282,democracy,republic
800,32,10,9,5,4,11294714,820,0,86.00,0.05,16.80,5529.67,12.04,0.919,autocracy,N/A
801,33,10,34,5,2,1109368,59,3,87.00,0.03,30.80,32109.24,22.64,0.951,democracy,republic
802,47,10,14,5,2,80935282,4600,150,91.00,0.08,22.90,41485.90,18.57,0.966,democracy,republic
803,35,10,13,4,1,911527,4700,610,80.00,0.14,21.10,1267.32,0.76,0.417,autocracy,N/A
804,36,10,6,5,4,68862,4,1,89.00,0.64,5.50,6903.15,4.30,0.940,democracy,republic
805,34,10,43,2,2,5523178,340,0,87.00,0.09,20.90,58163.28,18.71,1.011,democracy,monarchy
806,3,10,13,4,3,35490449,27000,140,80.00,0.11,11.10,3883.27,2.63,0.833,autocracy,N/A
807,37,10,9,5,4,14825955,5900,520,80.00,0.15,6.10,4231.62,3.76,0.848,democracy,republic
808,38,10,13,4,1,87501631,16000,55,60.00,0.05,17.20,2331.27,2.35,0.725,autocracy,N/A
809,39,10,42,4,3,2887891,4400,650,65.00,0.29,5.90,595.11,1.08,0.543,autocracy,N/A
810,40,10,55,2,2,1334530,410,43,87.00,0.14,27.30,14711.74,14.96,0.943,democracy,republic
811,41,10,11,5,3,88007634,248000,48000,60.00,0.25,3.80,380.57,0.70,0.390,autocracy,N/A
812,43,10,45,5,2,5338864,460,7,87.00,0.12,17.00,47293.99,24.91,0.984,democracy,republic
813,44,10,16,5,2,63106470,6000,430,83.00,0.13,26.90,41575.42,18.93,0.982,democracy,republic
814,45,10,16,5,3,1661552,9400,4300,33.00,0.27,10.70,7721.02,0.94,0.354,autocracy,N/A
815,46,10,47,5,2,3918943,5200,100,110.00,0.04,22.40,2822.67,4.56,0.869,democracy,republic
816,48,10,6,5,3,24862669,47000,10000,32.00,0.41,3.80,1077.66,0.84,0.488,democracy,republic
817,49,10,34,5,2,11108069,620,20,87.00,0.16,38.10,29710.97,20.56,0.628,democracy,republic
818,50,10,6,5,4,111244,6,1,83.00,0.50,9.30,7290.83,4.90,0.925,democracy,monarchy
819,51,10,9,5,4,14215615,3600,490,81.00,0.15,6.30,2651.82,1.96,0.643,democracy,republic
820,53,10,6,5,4,752094,950,260,80.00,0.16,14.90,4233.77,1.77,0.755,democracy,republic
821,55,10,9,5,4,8189900,3700,330,80.00,0.13,11.40,1777.27,2.99,0.533,autocracy,N/A
822,31,10,48,5,2,4310525,960,8,87.00,0.13,28.00,14653.04,13.36,0.936,democracy,republic
823,54,10,16,5,4,9689580,23000,5200,64.00,0.13,7.50,1183.60,0.74,0.296,autocracy,N/A
824,56,10,36,5,2,10001370,1500,12,87.00,0.12,29.40,13081.79,11.92,0.914,democracy,republic
825,58,10,3,3,6,1225524748,3470000,214000,39.00,0.20,12.80,1101.96,1.08,0.581,democracy,republic
826,61,10,6,5,2,4533748,490,17,87.00,0.08,23.80,51927.23,18.65,1.005,democracy,republic
827,60,10,13,4,1,30058204,14000,2,68.00,0.08,16.20,3853.83,1.90,0.477,autocracy,N/A
828,57,10,61,5,2,318607,10,0,87.00,0.82,16.50,41301.27,29.20,0.990,democracy,republic
829,62,10,39,7,2,7206104,400,31,87.00,0.07,19.50,27780.46,17.32,0.971,democracy,republic
830,63,10,17,5,2,59904009,4700,310,87.00,0.10,22.20,37079.76,19.91,0.968,democracy,republic
831,64,10,6,5,4,2736994,170,51,82.00,0.16,14.60,4335.18,4.00,0.868,democracy,monarchy
832,66,10,13,4,1,7141760,480,0,77.00,0.06,25.60,3559.69,3.54,0.546,autocracy,N/A
833,65,10,10,2,5,128192471,27000,160,87.00,0.14,22.60,41309.00,25.13,0.641,democracy,monarchy
834,67,10,26,4,2,16619853,25000,250,98.00,0.11,23.50,7165.22,3.04,0.521,autocracy,N/A
835,70,10,13,4,1,2795482,1100,29,87.00,0.03,23.90,37561.73,6.93,0.905,autocracy,N/A
836,72,10,13,4,1,4992282,570,5,87.00,0.09,26.90,7354.95,7.30,0.598,autocracy,N/A
837,75,10,13,4,1,6366691,2500,68,82.00,0.09,15.30,10275.26,4.10,0.552,autocracy,N/A
838,76,10,52,5,2,3163253,2200,1700,87.00,0.15,25.90,11820.78,10.88,0.937,democracy,republic
839,77,10,57,5,2,498191,31,1,87.00,0.06,25.20,108987.68,27.81,0.633,democracy,monarchy
840,71,10,54,5,2,2142045,1100,96,87.00,0.12,29.60,12331.93,8.80,0.914,democracy,republic
841,89,10,13,4,1,32030772,32000,120,87.00,0.08,13.40,2866.92,2.24,0.710,autocracy,N/A
842,81,10,59,4,6,348278,120,0,81.00,0.06,19.60,6636.54,5.07,0.574,democracy,republic
843,86,10,9,5,4,111999728,24000,1200,80.00,0.12,9.30,8002.97,3.78,0.840,democracy,republic
844,83,10,60,5,2,420793,48,6,87.00,0.03,21.70,21083.28,11.98,0.619,democracy,republic
845,91,10,18,6,6,48660461,255000,28000,50.00,0.27,17.60,586.17,0.95,0.514,autocracy,N/A
846,88,10,58,5,2,632436,130,0,86.00,0.01,26.90,6727.11,10.11,0.918,democracy,republic
847,87,10,49,6,5,2665327,11000,0,39.00,0.03,24.20,1714.36,2.34,0.818,democracy,republic
848,94,10,9,5,4,5656595,2800,110,81.00,0.08,10.70,1444.37,2.90,0.528,democracy,republic
849,97,10,46,2,2,4828626,380,10,87.00,0.08,18.20,79977.70,23.76,1.000,democracy,monarchy
850,98,10,13,4,1,2684651,380,3,87.00,0.04,8.10,16823.79,6.39,0.913,autocracy,N/A
851,99,10,5,4,1,194376530,536000,5200,49.00,0.11,15.90,958.00,0.73,0.397,democracy,republic
852,100,10,9,5,4,3564377,1900,260,80.00,0.16,8.10,7576.14,3.74,0.791,democracy,republic
853,102,10,9,5,4,28896811,40000,600,80.00,0.07,11.10,4196.31,3.56,0.849,democracy,republic
854,104,10,21,5,2,38002150,8800,110,87.00,0.09,28.40,11526.06,12.02,0.921,democracy,republic
855,105,10,7,5,2,10576267,3100,500,87.00,0.12,21.90,23059.80,20.19,0.972,democracy,republic
856,101,10,9,5,4,5671242,2500,180,95.00,0.09,11.80,3626.82,2.69,0.743,democracy,republic
857,106,10,13,4,1,1586052,710,0,87.00,0.01,17.90,59094.66,8.40,0.605,autocracy,N/A
858,107,10,27,5,2,20576927,24000,510,87.00,0.07,26.60,8548.12,5.60,0.886,democracy,republic
859,1,11,20,4,1,28284084,54000,13,52.00,0.24,11.90,543.31,0.70,0.444,autocracy,N/A
860,5,11,7,5,3,23294824,90000,22000,50.00,0.29,8.80,3587.88,0.46,0.234,autocracy,N/A
861,2,11,50,4,2,2928723,490,3,88.00,0.02,19.80,4094.35,5.76,0.874,democracy,republic
862,4,11,64,5,2,80700,8,999999,87.00,0.08,26.70,40850.25,0.00,0.000,democracy,N/A
863,6,11,9,5,4,41288691,8500,640,86.00,0.08,20.50,10385.96,5.19,0.903,democracy,republic
864,7,11,51,5,2,2931079,1800,25,79.00,0.10,26.40,3218.38,4.01,0.900,autocracy,N/A
865,9,11,14,5,2,8365097,760,20,87.00,0.06,29.20,46858.04,18.74,0.955,democracy,republic
866,10,11,35,4,2,9146845,9600,73,79.00,0.09,21.90,5843.53,1.90,0.482,autocracy,N/A
867,22,11,30,5,3,9376450,14000,3100,56.00,0.24,13.30,234.24,0.63,0.329,democracy,republic
868,15,11,32,5,2,10936624,1200,78,87.00,0.07,26.10,44141.88,18.22,1.144,democracy,monarchy
869,17,11,16,5,3,9797482,6700,1100,56.00,0.23,7.70,1036.53,0.54,0.201,democracy,republic
870,12,11,8,4,6,152201979,337000,570,46.00,0.25,22.50,781.15,1.42,0.610,democracy,republic
871,21,11,40,5,2,7437599,3000,3,80.00,0.07,34.90,6853.00,6.81,0.878,democracy,republic
872,11,11,13,4,1,1213246,280,10,87.00,0.04,19.00,20722.07,8.95,0.904,autocracy,N/A
873,14,11,37,5,2,9490743,6400,240,79.00,0.16,25.50,6033.69,12.57,0.942,autocracy,N/A
874,16,11,6,5,4,320236,170,34,88.00,0.11,8.70,4270.78,3.81,0.796,democracy,monarchy
875,20,11,7,5,4,193701928,86000,15000,88.00,0.10,14.20,11286.07,3.96,0.554,democracy,republic
876,13,11,6,5,4,275248,7,2,87.00,0.25,6.10,16056.37,5.22,0.921,democracy,monarchy
877,18,11,56,6,6,701633,1600,83,80.00,0.12,11.00,2258.19,1.61,0.665,autocracy,N/A
878,19,11,6,5,3,2033112,11000,6900,67.00,0.29,13.50,6434.81,1.17,0.394,democracy,republic
879,25,11,6,5,4,34196897,1600,61,87.00,0.07,14.90,47562.08,14.25,0.965,democracy,monarchy
880,27,11,9,5,4,17181452,2700,190,87.00,0.22,28.40,12808.04,9.06,0.904,democracy,republic
881,28,11,2,2,5,1351561515,1020000,20000,89.00,0.06,24.20,4550.45,4.71,0.858,autocracy,N/A
882,24,11,6,5,3,19668067,51000,18000,47.00,0.35,7.00,1352.30,0.50,0.181,autocracy,N/A
883,29,11,9,5,4,44777325,14000,1100,81.00,0.09,11.20,6336.71,4.12,0.884,democracy,republic
884,30,11,13,4,3,654831,220,1,52.82,0.23,10.60,1316.49,0.73,0.291,democracy,republic
885,32,11,9,5,4,11297414,960,10,86.00,0.05,16.70,5730.35,12.24,0.917,autocracy,N/A
886,33,11,34,5,2,1127819,70,3,87.00,0.03,30.90,31023.64,23.36,0.929,democracy,republic
887,47,11,14,5,2,80830926,4500,150,91.00,0.09,22.70,41531.93,19.04,0.970,democracy,republic
888,35,11,13,4,1,930257,5200,1600,80.00,0.16,21.20,1343.28,0.78,0.310,autocracy,N/A
889,36,11,6,5,4,68854,9,1,90.00,0.28,5.50,6967.36,4.30,0.940,democracy,republic
890,34,11,43,2,2,5547867,380,11,87.00,0.10,19.90,58041.40,19.29,1.018,democracy,monarchy
891,3,11,13,4,3,36188242,28000,150,80.00,0.11,10.90,4480.79,2.73,0.850,autocracy,N/A
892,37,11,9,5,4,15076703,6100,500,80.00,0.14,6.20,4633.59,3.95,0.863,democracy,republic
893,38,11,13,4,1,89196087,16000,66,58.00,0.04,17.60,2645.97,2.45,0.736,autocracy,N/A
894,39,11,42,4,3,2945194,4400,600,65.00,0.29,5.80,501.36,1.13,0.561,autocracy,N/A
895,40,11,55,2,2,1331449,330,34,87.00,0.15,26.80,14663.04,16.40,0.955,democracy,republic
896,41,11,11,5,3,90538520,243000,45000,64.00,0.23,3.70,341.55,0.75,0.414,autocracy,N/A
897,43,11,45,5,2,5363344,350,5,87.00,0.14,16.60,46459.97,26.62,0.985,democracy,republic
898,44,11,16,5,2,63417352,5800,480,83.00,0.13,27.00,40638.34,19.44,0.984,democracy,republic
899,45,11,16,5,3,1719878,9600,4300,39.00,0.25,10.80,8849.32,1.00,0.365,autocracy,N/A
900,46,11,47,5,2,3895925,4900,63,95.00,0.05,22.60,3233.30,5.03,0.561,democracy,republic
901,48,11,6,5,3,25474994,47000,12000,31.00,0.42,3.80,1299.35,0.88,0.339,democracy,republic
902,49,11,34,5,2,11124663,510,18,87.00,0.16,37.30,26690.61,20.61,0.980,democracy,republic
903,50,11,6,5,4,111591,5,1,83.00,0.33,9.30,7258.17,4.83,0.948,democracy,monarchy
904,51,11,9,5,4,14500115,4100,490,81.00,0.13,6.30,2852.55,2.05,0.665,democracy,republic
905,53,11,6,5,4,749259,890,250,80.00,0.23,15.00,4580.70,1.82,0.768,democracy,republic
906,55,11,9,5,4,8365871,3600,310,80.00,0.12,11.30,1891.16,3.15,0.755,democracy,republic
907,31,11,48,5,2,4301142,790,7,87.00,0.11,28.00,14067.52,13.90,0.938,democracy,republic
908,54,11,16,5,4,9803296,22000,4500,63.00,0.12,7.30,1191.97,0.30,0.107,autocracy,N/A
909,56,11,36,5,2,9979132,1800,15,87.00,0.09,28.40,13223.08,12.37,0.919,democracy,republic
910,58,11,3,3,6,1243481553,3430000,197000,39.00,0.19,12.60,1357.56,1.15,0.605,democracy,republic
911,61,11,6,5,2,4559082,450,16,87.00,0.09,24.00,48607.94,19.22,1.019,democracy,republic
912,60,11,13,4,1,31045375,14000,2,69.00,0.08,16.30,4657.28,1.96,0.481,autocracy,N/A
913,57,11,61,5,2,318158,25,1,87.00,0.14,15.40,43237.07,30.33,0.993,democracy,republic
914,62,11,39,7,2,7336732,390,15,87.00,0.08,19.40,30780.02,17.74,0.972,democracy,republic
915,63,11,17,5,2,60164220,5200,340,87.00,0.09,22.20,36000.52,20.51,0.975,democracy,republic
916,64,11,6,5,4,2748573,160,37,82.00,0.13,14.60,4704.05,4.11,0.861,democracy,monarchy
917,66,11,13,4,1,7297045,420,0,80.00,0.07,25.60,3736.65,3.65,0.813,autocracy,N/A
918,65,11,10,2,5,128185274,26000,160,87.00,0.15,22.00,44968.16,25.89,0.641,democracy,monarchy
919,67,11,26,4,2,16836812,24000,340,96.00,0.10,24.00,9070.49,3.36,0.853,autocracy,N/A
920,70,11,13,4,1,2943370,1100,29,87.00,0.03,24.00,38577.50,7.15,0.907,autocracy,N/A
921,72,11,13,4,1,5041287,590,5,87.00,0.09,26.60,7761.64,7.68,0.601,autocracy,N/A
922,75,11,13,4,1,6497834,2600,71,77.36,0.14,15.70,12064.77,4.34,0.555,autocracy,N/A
923,76,11,52,5,2,3097720,2000,48,87.00,0.11,25.90,11987.51,12.21,0.941,democracy,republic
924,77,11,57,5,2,507414,33,2,87.00,0.04,25.10,110777.91,28.80,0.968,democracy,monarchy
925,71,11,54,5,2,2097833,1000,99,87.00,0.10,29.50,11420.99,9.42,0.929,democracy,republic
926,89,11,13,4,1,32467014,33000,560,87.00,0.08,13.40,2839.93,2.38,0.725,autocracy,N/A
927,81,11,59,4,6,360792,120,0,81.00,0.07,19.80,7076.74,5.46,0.579,democracy,republic
928,86,11,9,5,4,113623900,25000,1300,80.00,0.12,9.50,9271.40,3.91,0.845,democracy,republic
929,83,11,60,5,2,422659,33,3,87.00,0.12,21.80,21799.17,12.15,0.968,democracy,republic
930,91,11,18,6,6,49024388,245000,25000,54.00,0.25,17.50,746.95,1.00,0.525,autocracy,N/A
931,88,11,58,5,2,632086,130,2,86.00,0.01,26.70,6688.48,11.22,0.931,democracy,republic
932,87,11,49,6,5,2701736,12000,5,39.00,0.03,24.60,2643.29,2.56,0.807,democracy,republic
933,94,11,9,5,4,5737455,3000,120,81.00,0.10,10.70,1503.86,3.03,0.775,democracy,republic
934,97,11,46,2,2,4889163,340,9,87.00,0.09,17.50,87693.79,24.54,1.005,democracy,monarchy
935,98,11,13,4,1,2757451,350,4,87.00,0.04,8.40,21369.35,6.47,0.585,autocracy,N/A
936,99,11,5,4,1,199239045,549000,1600,48.00,0.10,15.70,987.41,0.75,0.405,democracy,republic
937,100,11,9,5,4,3628538,1900,300,80.00,0.13,8.20,8082.02,3.86,0.798,democracy,republic
938,102,11,9,5,4,29086015,39000,780,80.00,0.07,11.10,5082.35,3.76,0.858,democracy,republic
939,104,11,21,5,2,38095350,8100,97,87.00,0.08,27.90,12613.01,12.71,0.923,democracy,republic
940,105,11,7,5,2,10578657,3000,360,87.00,0.10,21.80,22498.69,20.80,0.977,democracy,republic
941,101,11,9,5,4,5737972,2400,48,95.00,0.10,11.70,4359.43,2.77,0.749,democracy,republic
942,106,11,13,4,1,1709233,670,1,87.00,0.01,18.10,67403.09,8.69,0.955,autocracy,N/A
943,107,11,27,5,2,20432573,21000,680,87.00,0.07,26.60,8214.08,5.92,0.897,democracy,republic
944,1,12,20,4,1,29347711,56000,14,50.00,0.24,11.90,591.19,0.73,0.463,autocracy,N/A
945,5,12,7,5,3,24218345,93000,13000,51.00,0.27,8.70,4615.47,0.50,0.265,autocracy,N/A
946,2,12,50,4,2,2911504,480,4,87.00,0.02,20.10,4437.14,6.36,0.885,democracy,republic
947,4,12,64,5,2,77784,3,999999,87.00,0.08,26.60,43334.81,0.00,0.000,democracy,N/A
948,6,12,9,5,4,41730665,11000,880,86.00,0.07,19.80,12848.86,5.43,0.912,democracy,republic
949,7,12,51,5,2,2923276,1600,52,79.00,0.09,26.60,3525.81,4.25,0.866,autocracy,N/A
950,9,12,14,5,2,8393267,770,20,87.00,0.08,29.20,51374.96,19.28,0.954,democracy,republic
951,10,12,35,4,2,9256153,12000,56,79.00,0.06,22.20,7189.69,2.04,0.491,autocracy,N/A
952,22,12,30,5,3,9717977,13000,2900,50.00,0.27,13.60,249.58,0.68,0.359,democracy,republic
953,15,12,32,5,2,11038623,1100,58,87.00,0.06,26.10,47348.53,18.31,1.145,democracy,monarchy
954,17,12,16,5,3,10093623,6800,1200,62.00,0.20,7.70,1130.27,0.56,0.371,democracy,republic
955,12,12,8,4,6,153591077,340000,610,45.00,0.25,22.40,861.76,1.50,0.622,democracy,republic
956,21,12,40,5,2,7380013,2700,8,80.00,0.07,33.60,7849.17,7.13,0.893,democracy,republic
957,11,12,13,4,1,1206733,260,12,87.00,0.02,19.10,22514.20,9.29,0.913,autocracy,N/A
958,14,12,37,5,2,9472735,5900,250,80.00,0.17,26.20,6527.17,13.57,0.941,autocracy,N/A
959,16,12,6,5,4,327304,84,32,88.00,0.20,8.80,4423.50,3.97,0.802,democracy,monarchy
960,20,12,7,5,4,195284741,87000,14000,88.00,0.09,14.00,13245.39,4.13,0.872,democracy,republic
961,13,12,6,5,4,276135,0,0,87.00,0.36,6.10,16458.35,5.30,0.928,democracy,monarchy
962,18,12,56,6,6,709375,1500,79,80.00,0.12,11.00,2563.26,1.72,0.687,autocracy,N/A
963,19,12,6,5,3,2073531,10000,6300,66.00,0.28,13.50,7617.31,1.19,0.399,democracy,republic
964,25,12,6,5,4,34555451,1600,75,87.00,0.07,14.70,52223.70,14.29,0.968,democracy,monarchy
965,27,12,9,5,4,17351818,2800,190,87.00,0.18,28.50,14637.23,9.29,0.907,democracy,republic
966,28,12,2,2,5,1360250669,1020000,20000,89.00,0.05,24.50,5614.35,5.12,0.572,autocracy,N/A
967,24,12,6,5,3,20232300,51000,19000,48.00,0.35,7.00,1465.15,0.53,0.356,autocracy,N/A
968,29,12,9,5,4,45259615,15000,1200,81.00,0.08,11.30,7335.17,4.27,0.893,democracy,republic
969,30,12,13,4,3,668055,230,1,51.00,0.25,10.50,1447.95,0.76,0.301,democracy,republic
970,32,12,9,5,4,11301577,930,74,86.00,0.06,16.60,6139.72,12.65,0.916,autocracy,N/A
971,33,12,34,5,2,1146491,59,3,87.00,0.07,31.20,32396.39,24.88,0.935,democracy,republic
972,47,12,14,5,2,80857874,4500,140,91.00,0.08,22.50,46644.78,19.62,0.971,democracy,republic
973,35,12,13,4,1,948554,4600,1400,80.00,0.16,21.30,1451.55,0.82,0.455,autocracy,N/A
974,36,12,6,5,4,69045,2,0,89.00,1.00,5.50,7065.46,4.30,0.940,democracy,republic
975,34,12,43,2,2,5570840,410,15,87.00,0.05,19.10,61753.65,19.46,1.031,democracy,monarchy
976,3,12,13,4,3,36903379,27000,160,79.00,0.11,11.00,5455.68,2.82,0.863,autocracy,N/A
977,37,12,9,5,4,15326231,6400,690,80.00,0.13,6.30,5200.56,4.16,0.881,democracy,republic
978,38,12,13,4,1,91093062,16000,75,57.00,0.05,18.10,2791.81,2.57,0.769,autocracy,N/A
979,39,12,42,4,3,2998484,4700,840,65.00,0.30,5.90,642.51,1.18,0.582,autocracy,N/A
980,40,12,55,2,2,1327353,340,49,87.00,0.16,26.50,17464.92,18.15,0.966,democracy,republic
981,41,12,11,5,3,93149971,236000,41000,66.00,0.20,3.70,354.48,0.80,0.435,autocracy,N/A
982,43,12,45,5,2,5388241,360,5,87.00,0.17,16.50,51082.00,27.75,0.990,democracy,republic
983,44,12,16,5,2,63733780,5700,420,83.00,0.13,27.20,43790.73,19.55,0.987,democracy,republic
984,45,12,16,5,3,1781980,9900,4400,45.00,0.24,10.90,10809.68,1.05,0.376,autocracy,N/A
985,46,12,47,5,2,3868726,4700,130,96.00,0.05,22.60,4021.74,5.52,0.566,democracy,republic
986,48,12,6,5,3,26095087,46000,11000,33.00,0.40,3.80,1549.46,0.93,0.534,democracy,republic
987,49,12,34,5,2,11108842,520,19,87.00,0.16,36.40,25450.53,20.18,0.971,democracy,republic
988,50,12,6,5,4,112070,2,0,83.00,0.69,9.40,7291.74,4.76,0.562,democracy,monarchy
989,51,12,9,5,4,14792127,3800,480,81.00,0.13,6.30,3228.05,2.15,0.673,democracy,republic
990,53,12,6,5,4,746146,890,210,80.00,0.19,15.20,4908.57,1.86,0.795,democracy,republic
991,55,12,9,5,4,8540587,4100,430,79.00,0.12,11.30,2073.90,3.28,0.757,democracy,republic
992,31,12,48,5,2,4280830,710,6,87.00,0.09,28.00,14757.18,14.49,0.938,democracy,republic
993,54,12,16,5,4,9914905,22000,4500,70.00,0.12,7.20,1287.95,0.79,0.311,autocracy,N/A
994,56,12,36,5,2,9946681,1500,13,87.00,0.09,27.40,14240.26,12.69,0.921,democracy,republic
995,58,12,3,3,6,1261224955,3380000,187000,39.00,0.18,12.60,1458.10,1.22,0.628,democracy,republic
996,61,12,6,5,2,4579600,450,16,87.00,0.07,24.20,52108.83,19.69,1.012,democracy,republic
997,60,12,13,4,1,32161417,14000,4,62.00,0.07,16.40,6045.49,2.04,0.486,autocracy,N/A
998,57,12,61,5,2,319147,9,0,87.00,0.28,14.70,47714.59,31.68,0.993,democracy,republic
999,62,12,39,7,2,7471012,470,30,87.00,0.06,19.40,33775.51,18.56,0.972,democracy,republic
1000,63,12,17,5,2,60367883,3900,240,87.00,0.11,22.30,38599.06,21.07,0.977,democracy,republic
1001,64,12,6,5,4,2760496,130,24,82.00,0.10,14.60,5111.47,4.23,0.862,democracy,monarchy
1002,66,12,13,4,1,7480423,400,1,82.00,0.07,25.70,3852.89,3.77,0.807,autocracy,N/A
1003,65,12,10,2,5,128096433,25000,150,87.00,0.15,21.60,48760.08,25.81,0.640,democracy,monarchy
1004,67,12,26,4,2,17066005,23000,360,110.00,0.09,24.20,11634.00,3.75,0.866,autocracy,N/A
1005,70,12,13,4,1,3132811,770,21,87.00,0.02,24.20,48631.78,7.46,0.907,autocracy,N/A
1006,72,12,13,4,1,5096028,570,5,87.00,0.08,26.70,7675.31,8.09,0.603,autocracy,N/A
1007,75,12,13,4,1,6343210,2500,220,60.00,0.20,15.40,5554.18,3.71,0.545,autocracy,N/A
1008,76,12,52,5,2,3028645,2000,46,87.00,0.11,25.80,14376.95,13.38,0.947,democracy,republic
1009,77,12,57,5,2,518589,29,1,87.00,0.08,25.20,118869.30,28.92,0.969,democracy,monarchy
1010,71,12,54,5,2,2059941,990,92,87.00,0.10,29.30,13338.96,10.22,0.940,democracy,republic
1011,89,12,13,4,1,32912577,33000,580,87.00,0.08,13.40,3046.95,2.53,0.742,autocracy,N/A
1012,81,12,59,4,6,373673,110,0,81.00,0.09,20.00,7291.47,5.91,0.584,democracy,republic
1013,86,12,9,5,4,115243495,25000,1500,80.00,0.12,9.70,10203.42,4.05,0.851,democracy,republic
1014,83,12,60,5,2,424627,34,6,87.00,0.11,21.90,23155.55,12.23,0.930,democracy,republic
1015,91,12,18,6,6,49419821,235000,23000,58.00,0.25,17.50,1061.34,1.05,0.377,autocracy,N/A
1016,88,12,58,5,2,632684,130,0,86.00,0.01,26.60,7328.93,12.38,0.911,democracy,republic
1017,87,12,49,6,5,2745182,12000,10,36.00,0.03,25.00,3757.57,2.78,0.513,democracy,republic
1018,94,12,9,5,4,5819048,3300,130,81.00,0.07,10.80,1655.80,3.17,0.537,democracy,republic
1019,97,12,46,2,2,4952966,370,10,87.00,0.09,17.10,100600.56,26.22,1.006,democracy,monarchy
1020,98,12,13,4,1,3076765,390,9,87.00,0.04,8.70,23837.31,6.54,0.915,autocracy,N/A
1021,99,12,5,4,1,203746063,562000,7500,47.00,0.10,15.50,1164.98,0.77,0.415,democracy,republic
1022,100,12,9,5,4,3693503,2000,300,80.00,0.12,8.30,9358.27,3.99,0.799,democracy,republic
1023,102,12,9,5,4,29304080,39000,2400,80.00,0.08,11.00,5869.32,3.97,0.868,democracy,republic
1024,104,12,21,5,2,38208638,9100,110,87.00,0.08,27.50,13879.56,13.46,0.925,democracy,republic
1025,105,12,7,5,2,10557052,2900,410,87.00,0.11,21.70,23186.91,21.75,0.982,democracy,republic
1026,101,12,9,5,4,5814626,2500,280,95.00,0.11,11.60,5329.39,2.87,0.759,democracy,republic
1027,106,12,13,4,1,1810954,640,1,87.00,0.01,18.10,82409.94,8.91,0.608,autocracy,N/A
1028,107,12,27,5,2,20282009,20000,460,87.00,0.07,26.50,9099.22,6.31,0.904,democracy,republic
1029,1,13,20,4,1,30560030,58000,16,50.00,0.25,11.90,638.85,0.77,0.483,autocracy,N/A
1030,5,13,7,5,3,25177397,96000,24000,54.00,0.27,8.70,5100.10,0.54,0.205,autocracy,N/A
1031,2,13,50,4,2,2910006,470,4,87.00,0.02,20.50,4247.63,6.90,0.898,democracy,republic
1032,4,13,64,5,2,76837,10,999999,87.00,0.08,26.60,38686.46,0.00,0.000,democracy,N/A
1033,6,13,9,5,4,42161716,10000,800,86.00,0.08,19.30,13082.66,5.68,0.921,democracy,republic
